genome	top_class
G000017265.part_1_391	7
G000017265.part_1_392	7
G000017265.part_1_393	7
G000017265.part_1_394	7
G000017265.part_1_395	7
G000017265.part_1_396	7
G000017265.part_1_397	7
G000017265.part_1_3	7
G000017265.part_1_400	7
G000017265.part_1_402	7
G000017265.part_1_403	7
G000017265.part_1_405	7
G000017265.part_1_407	7
G000017265.part_1_40	7
G000017265.part_1_410	7
G000017265.part_1_411	7
G000017265.part_1_412	7
G000017265.part_1_413	7
G000017265.part_1_414	7
G000017265.part_1_415	7
G000017265.part_1_417	7
G000017265.part_1_41	7
G000017265.part_1_421	7
G000017265.part_1_422	7
G000017265.part_1_423	7
G000017265.part_1_424	7
G000017265.part_1_426	7
G000017265.part_1_427	7
G000017265.part_1_429	7
G000017265.part_1_431	7
G000017265.part_1_432	7
G000017265.part_1_434	7
G000017265.part_1_436	7
G000017265.part_1_437	7
G000017265.part_1_439	7
G000017265.part_1_43	7
G000017265.part_1_440	7
G000017265.part_1_441	7
G000017265.part_1_442	7
G000017265.part_1_444	7
G000017265.part_1_445	7
G000017265.part_1_446	7
G000017265.part_1_447	7
G000017265.part_1_448	7
G000017265.part_1_449	7
G000017265.part_1_44	7
G000017265.part_1_450	7
G000017265.part_1_452	7
G000017265.part_1_453	7
G000017265.part_1_456	7
G000017265.part_1_459	7
G000017265.part_1_45	7
G000017265.part_1_460	7
G000017265.part_1_464	7
G000017265.part_1_47	7
G000017265.part_1_48	7
G000017265.part_1_4	7
G000017265.part_1_51	7
G000017265.part_1_52	7
G000017265.part_1_53	7
G000017265.part_1_54	7
G000017265.part_1_57	7
G000017265.part_1_58	7
G000017265.part_1_60	7
G000017265.part_1_61	7
G000017265.part_1_62	7
G000017265.part_1_64	7
G000017265.part_1_66	7
G000017265.part_1_68	7
G000017265.part_1_69	7
G000017265.part_1_6	7
G000017265.part_1_70	7
G000017265.part_1_72	7
G000017265.part_1_73	7
G000017265.part_1_74	7
G000017265.part_1_75	7
G000017265.part_1_76	7
G000017265.part_1_7	7
G000017265.part_1_81	7
G000017265.part_1_84	7
G000017265.part_1_86	7
G000017265.part_1_88	7
G000017265.part_1_8	7
G000017265.part_1_90	7
G000017265.part_1_91	7
G000017265.part_1_93	7
G000017265.part_1_95	7
G000017265.part_1_96	7
G000017265.part_1_97	7
G000017265.part_1_99	7
G000017265.part_2_10	7
G000017265.part_2_12	7
G000017265.part_2_13	7
G000017265.part_2_15	7
G000017265.part_2_16	7
G000017265.part_2_17	7
G000017265.part_2_18	7
G000017265.part_2_1	7
G000017265.part_2_20	7
G000017265.part_2_21	7
G000017265.part_2_22	7
G000017265.part_2_24	7
G000017265.part_2_26	7
G000017265.part_2_27	7
G000017265.part_2_28	7
G000017265.part_2_2	7
G000017265.part_2_30	7
G000017265.part_2_31	7
G000017265.part_2_32	7
G000017265.part_2_3	7
G000017265.part_2_4	7
G000017265.part_2_5	7
G000017265.part_2_7	7
G000017265.part_2_8	7
G000018945.part_1_100	14
G000018945.part_1_101	14
G000018945.part_1_102	14
G000018945.part_1_103	14
G000018945.part_1_105	14
G000018945.part_1_106	14
G000018945.part_1_107	14
G000018945.part_1_108	14
G000018945.part_1_109	14
G000018945.part_1_110	14
G000018945.part_1_112	14
G000018945.part_1_115	14
G000018945.part_1_116	14
G000018945.part_1_117	14
G000018945.part_1_118	14
G000018945.part_1_119	14
G000018945.part_1_11	14
G000018945.part_1_121	14
G000018945.part_1_123	14
G000018945.part_1_124	14
G000018945.part_1_125	14
G000018945.part_1_127	14
G000018945.part_1_128	14
G000018945.part_1_12	14
G000018945.part_1_130	14
G000018945.part_1_132	14
G000018945.part_1_134	14
G000018945.part_1_138	14
G000018945.part_1_139	14
G000018945.part_1_13	14
G000018945.part_1_140	14
G000018945.part_1_141	14
G000018945.part_1_142	14
G000018945.part_1_143	14
G000018945.part_1_144	14
G000018945.part_1_146	14
G000018945.part_1_147	14
G000018945.part_1_148	14
G000018945.part_1_149	14
G000018945.part_1_14	14
G000018945.part_1_150	14
G000018945.part_1_152	14
G000018945.part_1_153	14
G000018945.part_1_154	14
G000018945.part_1_155	14
G000018945.part_1_157	14
G000018945.part_1_159	14
G000018945.part_1_160	14
G000018945.part_1_163	14
G000018945.part_1_166	14
G000018945.part_1_168	14
G000018945.part_1_16	14
G000018945.part_1_170	14
G000018945.part_1_172	14
G000018945.part_1_174	14
G000018945.part_1_175	14
G000018945.part_1_176	14
G000018945.part_1_178	14
G000018945.part_1_179	14
G000018945.part_1_184	14
G000018945.part_1_186	14
G000018945.part_1_187	14
G000018945.part_1_188	14
G000018945.part_1_189	14
G000018945.part_1_18	14
G000018945.part_1_190	14
G000018945.part_1_193	14
G000018945.part_1_194	14
G000018945.part_1_195	14
G000018945.part_1_196	14
G000018945.part_1_197	14
G000018945.part_1_19	14
G000018945.part_1_1	14
G000018945.part_1_200	14
G000018945.part_1_201	14
G000018945.part_1_203	14
G000018945.part_1_205	14
G000018945.part_1_206	14
G000018945.part_1_207	14
G000018945.part_1_209	14
G000018945.part_1_210	14
G000018945.part_1_213	14
G000018945.part_1_214	14
G000018945.part_1_215	14
G000018945.part_1_217	14
G000018945.part_1_218	14
G000018945.part_1_219	14
G000018945.part_1_21	14
G000018945.part_1_220	14
G000018945.part_1_221	14
G000018945.part_1_222	14
G000018945.part_1_223	14
G000018945.part_1_22	14
G000018945.part_1_25	14
G000018945.part_1_26	14
G000018945.part_1_27	14
G000018945.part_1_29	14
G000018945.part_1_2	14
G000018945.part_1_31	14
G000018945.part_1_34	14
G000018945.part_1_35	14
G000018945.part_1_37	14
G000018945.part_1_3	14
G000018945.part_1_40	14
G000018945.part_1_41	14
G000018945.part_1_43	14
G000018945.part_1_44	14
G000018945.part_1_45	14
G000018945.part_1_47	14
G000018945.part_1_48	14
G000018945.part_1_4	14
G000018945.part_1_51	14
G000018945.part_1_52	14
G000018945.part_1_53	14
G000018945.part_1_54	14
G000018945.part_1_57	14
G000018945.part_1_58	14
G000018945.part_1_60	14
G000018945.part_1_61	14
G000018945.part_1_62	14
G000018945.part_1_64	14
G000018945.part_1_66	14
G000018945.part_1_68	14
G000018945.part_1_69	14
G000018945.part_1_6	14
G000018945.part_1_70	14
G000018945.part_1_72	14
G000018945.part_1_73	14
G000018945.part_1_74	14
G000018945.part_1_75	14
G000018945.part_1_76	14
G000018945.part_1_7	14
G000018945.part_1_81	14
G000018945.part_1_84	14
G000018945.part_1_86	14
G000018945.part_1_88	14
G000018945.part_1_8	14
G000018945.part_1_90	14
G000018945.part_1_91	14
G000018945.part_1_93	14
G000018945.part_1_95	14
G000018945.part_1_96	14
G000018945.part_1_97	14
G000018945.part_1_99	14
G000153405.part_1_100	8
G000153405.part_1_101	8
G000153405.part_1_102	8
G000153405.part_1_103	8
G000153405.part_1_105	8
G000153405.part_1_106	8
G000153405.part_1_107	8
G000153405.part_1_108	8
G000153405.part_1_109	8
G000153405.part_1_110	8
G000153405.part_1_112	8
G000153405.part_1_115	8
G000153405.part_1_116	8
G000153405.part_1_117	8
G000153405.part_1_118	8
G000153405.part_1_119	8
G000153405.part_1_11	8
G000153405.part_1_121	8
G000153405.part_1_123	8
G000153405.part_1_124	8
G000153405.part_1_125	8
G000153405.part_1_127	8
G000153405.part_1_128	8
G000153405.part_1_12	8
G000153405.part_1_130	8
G000153405.part_1_132	8
G000153405.part_1_134	8
G000153405.part_1_138	8
G000153405.part_1_139	8
G000153405.part_1_13	8
G000153405.part_1_140	8
G000153405.part_1_141	8
G000153405.part_1_142	8
G000153405.part_1_143	8
G000153405.part_1_144	8
G000153405.part_1_146	8
G000153405.part_1_147	8
G000153405.part_1_148	8
G000153405.part_1_149	8
G000153405.part_1_14	8
G000153405.part_1_150	8
G000153405.part_1_152	8
G000153405.part_1_153	8
G000153405.part_1_154	8
G000153405.part_1_155	8
G000153405.part_1_157	8
G000153405.part_1_159	8
G000153405.part_1_160	8
G000153405.part_1_163	8
G000153405.part_1_166	8
G000153405.part_1_168	8
G000153405.part_1_16	8
G000153405.part_1_170	8
G000153405.part_1_172	8
G000153405.part_1_174	8
G000153405.part_1_175	8
G000153405.part_1_176	8
G000153405.part_1_178	8
G000153405.part_1_179	8
G000153405.part_1_184	8
G000153405.part_1_186	8
G000153405.part_1_187	8
G000153405.part_1_188	8
G000153405.part_1_189	8
G000153405.part_1_18	8
G000153405.part_1_190	8
G000153405.part_1_193	8
G000153405.part_1_194	8
G000153405.part_1_195	8
G000153405.part_1_196	8
G000153405.part_1_197	8
G000153405.part_1_19	8
G000153405.part_1_1	8
G000153405.part_1_200	8
G000153405.part_1_201	8
G000153405.part_1_203	8
G000153405.part_1_205	8
G000153405.part_1_206	8
G000153405.part_1_207	8
G000153405.part_1_209	8
G000153405.part_1_210	8
G000153405.part_1_213	8
G000153405.part_1_214	8
G000153405.part_1_215	8
G000153405.part_1_217	8
G000153405.part_1_218	8
G000153405.part_1_219	8
G000153405.part_1_21	8
G000153405.part_1_220	8
G000153405.part_1_221	8
G000153405.part_1_222	8
G000153405.part_1_223	8
G000153405.part_1_224	8
G000153405.part_1_228	8
G000153405.part_1_229	8
G000153405.part_1_22	8
G000153405.part_1_236	8
G000153405.part_1_237	8
G000153405.part_1_239	8
G000153405.part_1_240	8
G000153405.part_1_241	8
G000153405.part_1_243	8
G000153405.part_1_246	8
G000153405.part_1_248	8
G000153405.part_1_249	8
G000153405.part_1_250	8
G000153405.part_1_251	8
G000153405.part_1_252	8
G000153405.part_1_254	8
G000153405.part_1_256	8
G000153405.part_1_258	8
G000153405.part_1_259	8
G000153405.part_1_25	8
G000153405.part_1_260	8
G000153405.part_1_261	8
G000153405.part_1_263	8
G000153405.part_1_264	8
G000153405.part_1_266	8
G000153405.part_1_267	8
G000153405.part_1_268	8
G000153405.part_1_26	8
G000153405.part_1_270	8
G000153405.part_1_272	8
G000153405.part_1_277	8
G000153405.part_1_278	8
G000153405.part_1_27	8
G000153405.part_1_280	8
G000153405.part_1_282	8
G000153405.part_1_283	8
G000153405.part_1_284	8
G000153405.part_1_285	8
G000153405.part_1_286	8
G000153405.part_1_287	8
G000153405.part_1_288	8
G000153405.part_1_289	8
G000153405.part_1_290	8
G000153405.part_1_291	8
G000153405.part_1_292	8
G000153405.part_1_293	8
G000153405.part_1_294	8
G000153405.part_1_295	8
G000153405.part_1_296	8
G000153405.part_1_297	8
G000153405.part_1_298	8
G000153405.part_1_29	8
G000153405.part_1_2	8
G000153405.part_1_301	8
G000153405.part_1_303	8
G000153405.part_1_304	8
G000153405.part_1_307	8
G000153405.part_1_309	8
G000153405.part_1_311	8
G000153405.part_1_312	8
G000153405.part_1_315	8
G000153405.part_1_317	8
G000153405.part_1_319	8
G000153405.part_1_31	8
G000153405.part_1_320	8
G000153405.part_1_323	8
G000153405.part_1_324	8
G000153405.part_1_325	8
G000153405.part_1_326	8
G000153405.part_1_331	8
G000153405.part_1_332	8
G000153405.part_1_333	8
G000153405.part_1_334	8
G000153405.part_1_335	8
G000153405.part_1_336	8
G000153405.part_1_337	8
G000153405.part_1_339	8
G000153405.part_1_340	8
G000153405.part_1_341	8
G000153405.part_1_342	8
G000153405.part_1_343	8
G000153405.part_1_344	8
G000153405.part_1_346	8
G000153405.part_1_347	8
G000153405.part_1_348	8
G000153405.part_1_34	8
G000153405.part_1_352	8
G000153405.part_1_353	8
G000153405.part_1_355	8
G000153405.part_1_356	8
G000153405.part_1_358	8
G000153405.part_1_359	8
G000153405.part_1_35	8
G000153405.part_1_360	8
G000153405.part_1_361	8
G000153405.part_1_37	8
G000153405.part_1_3	8
G000153405.part_1_40	8
G000153405.part_1_41	8
G000153405.part_1_43	8
G000153405.part_1_44	8
G000153405.part_1_45	8
G000153405.part_1_47	8
G000153405.part_1_48	8
G000153405.part_1_4	8
G000153405.part_1_51	8
G000153405.part_1_52	8
G000153405.part_1_53	8
G000153405.part_1_54	8
G000153405.part_1_57	8
G000153405.part_1_58	8
G000153405.part_1_60	8
G000153405.part_1_61	8
G000153405.part_1_62	8
G000153405.part_1_64	8
G000153405.part_1_66	8
G000153405.part_1_68	8
G000153405.part_1_69	8
G000153405.part_1_6	8
G000153405.part_1_70	8
G000153405.part_1_72	8
G000153405.part_1_73	8
G000153405.part_1_74	8
G000153405.part_1_75	8
G000153405.part_1_76	8
G000153405.part_1_7	8
G000153405.part_1_81	8
G000153405.part_1_84	8
G000153405.part_1_86	8
G000153405.part_1_88	8
G000153405.part_1_8	8
G000153405.part_1_90	8
G000153405.part_1_91	8
G000153405.part_1_93	8
G000153405.part_1_95	8
G000153405.part_1_96	8
G000153405.part_1_97	8
G000153405.part_1_99	8
G000237805.part_1_100	14
G000237805.part_1_101	14
G000237805.part_1_104	14
G000237805.part_1_105	14
G000237805.part_1_107	14
G000237805.part_1_109	14
G000237805.part_1_112	14
G000237805.part_1_114	14
G000237805.part_1_115	14
G000237805.part_1_116	14
G000237805.part_1_117	14
G000237805.part_1_119	14
G000237805.part_1_11	14
G000237805.part_1_122	14
G000237805.part_1_123	14
G000237805.part_1_124	14
G000237805.part_1_125	14
G000237805.part_1_126	14
G000237805.part_1_127	14
G000237805.part_1_128	14
G000237805.part_1_129	14
G000237805.part_1_12	14
G000237805.part_1_131	14
G000237805.part_1_132	14
G000237805.part_1_133	14
G000237805.part_1_134	14
G000237805.part_1_135	14
G000237805.part_1_136	14
G000237805.part_1_138	14
G000237805.part_1_139	14
G000237805.part_1_13	14
G000237805.part_1_140	14
G000237805.part_1_143	14
G000237805.part_1_145	14
G000237805.part_1_146	14
G000237805.part_1_148	14
G000237805.part_1_14	14
G000237805.part_1_150	14
G000237805.part_1_151	14
G000237805.part_1_153	14
G000237805.part_1_155	14
G000237805.part_1_156	14
G000237805.part_1_158	14
G000237805.part_1_159	14
G000237805.part_1_161	14
G000237805.part_1_163	14
G000237805.part_1_164	14
G000237805.part_1_165	14
G000237805.part_1_166	14
G000237805.part_1_167	14
G000237805.part_1_16	14
G000237805.part_1_170	14
G000237805.part_1_171	14
G000237805.part_1_173	14
G000237805.part_1_174	14
G000237805.part_1_177	14
G000237805.part_1_178	14
G000237805.part_1_180	14
G000237805.part_1_181	14
G000237805.part_1_183	14
G000237805.part_1_184	14
G000237805.part_1_188	14
G000237805.part_1_189	14
G000237805.part_1_18	14
G000237805.part_1_191	14
G000237805.part_1_19	14
G000237805.part_1_1	14
G000237805.part_1_21	14
G000237805.part_1_22	14
G000237805.part_1_25	14
G000237805.part_1_26	14
G000237805.part_1_27	14
G000237805.part_1_29	14
G000237805.part_1_2	14
G000237805.part_1_31	14
G000237805.part_1_34	14
G000237805.part_1_35	14
G000237805.part_1_37	14
G000237805.part_1_3	14
G000237805.part_1_40	14
G000237805.part_1_41	14
G000237805.part_1_43	14
G000237805.part_1_44	14
G000237805.part_1_45	14
G000237805.part_1_47	14
G000237805.part_1_48	14
G000237805.part_1_4	14
G000237805.part_1_51	14
G000237805.part_1_52	14
G000237805.part_1_53	14
G000237805.part_1_54	14
G000237805.part_1_57	14
G000237805.part_1_58	14
G000237805.part_1_60	14
G000237805.part_1_61	14
G000237805.part_1_62	14
G000237805.part_1_64	14
G000237805.part_1_66	14
G000237805.part_1_68	14
G000237805.part_1_69	14
G000237805.part_1_6	14
G000237805.part_1_70	14
G000237805.part_1_72	14
G000237805.part_1_74	14
G000237805.part_1_75	14
G000237805.part_1_76	14
G000237805.part_1_77	14
G000237805.part_1_78	14
G000237805.part_1_7	14
G000237805.part_1_80	14
G000237805.part_1_81	14
G000237805.part_1_82	14
G000237805.part_1_83	14
G000237805.part_1_84	14
G000237805.part_1_85	14
G000237805.part_1_86	14
G000237805.part_1_88	14
G000237805.part_1_89	14
G000237805.part_1_8	14
G000237805.part_1_91	14
G000237805.part_1_92	14
G000237805.part_1_93	14
G000237805.part_1_94	14
G000237805.part_1_95	14
G000237805.part_1_96	14
G000237805.part_1_98	14
G000283915.part_1_100	10
G000283915.part_1_101	10
G000283915.part_1_102	10
G000283915.part_1_103	10
G000283915.part_1_105	10
G000283915.part_1_106	10
G000283915.part_1_107	10
G000283915.part_1_108	10
G000283915.part_1_109	10
G000283915.part_1_110	10
G000283915.part_1_112	10
G000283915.part_1_115	10
G000283915.part_1_116	10
G000283915.part_1_117	10
G000283915.part_1_118	10
G000283915.part_1_119	10
G000283915.part_1_11	10
G000283915.part_1_121	10
G000283915.part_1_123	10
G000283915.part_1_124	10
G000283915.part_1_125	10
G000283915.part_1_127	10
G000283915.part_1_128	10
G000283915.part_1_12	10
G000283915.part_1_130	10
G000283915.part_1_132	10
G000283915.part_1_13	10
G000283915.part_1_14	10
G000283915.part_1_16	10
G000283915.part_1_18	10
G000283915.part_1_19	10
G000283915.part_1_1	10
G000283915.part_1_21	10
G000283915.part_1_22	10
G000283915.part_1_25	10
G000283915.part_1_26	10
G000283915.part_1_27	10
G000283915.part_1_29	10
G000283915.part_1_2	10
G000283915.part_1_31	10
G000283915.part_1_34	10
G000283915.part_1_35	10
G000283915.part_1_37	10
G000283915.part_1_3	10
G000283915.part_1_40	10
G000283915.part_1_41	10
G000283915.part_1_43	10
G000283915.part_1_44	10
G000283915.part_1_45	10
G000283915.part_1_47	10
G000283915.part_1_48	10
G000283915.part_1_4	10
G000283915.part_1_51	10
G000283915.part_1_52	10
G000283915.part_1_53	10
G000283915.part_1_54	10
G000283915.part_1_57	10
G000283915.part_1_58	10
G000283915.part_1_60	10
G000283915.part_1_61	10
G000283915.part_1_62	10
G000283915.part_1_64	10
G000283915.part_1_66	10
G000283915.part_1_68	10
G000283915.part_1_69	10
G000283915.part_1_6	10
G000283915.part_1_70	10
G000283915.part_1_72	10
G000283915.part_1_73	10
G000283915.part_1_74	10
G000283915.part_1_75	10
G000283915.part_1_76	10
G000283915.part_1_7	10
G000283915.part_1_81	10
G000283915.part_1_84	10
G000283915.part_1_86	10
G000283915.part_1_88	10
G000283915.part_1_8	10
G000283915.part_1_90	10
G000283915.part_1_91	10
G000283915.part_1_93	10
G000283915.part_1_95	10
G000283915.part_1_96	10
G000283915.part_1_97	10
G000283915.part_1_99	10
G000298475.part_1_100	11
G000298475.part_1_101	11
G000298475.part_1_102	11
G000298475.part_1_103	11
