genome	top_class
G000017265.part_1_416	0
G000017265.part_1_417	0
G000017265.part_1_41	0
G000017265.part_1_420	0
G000017265.part_1_421	0
G000017265.part_1_422	0
G000017265.part_1_425	0
G000017265.part_1_426	0
G000017265.part_1_427	0
G000017265.part_1_429	0
G000017265.part_1_430	0
G000017265.part_1_431	0
G000017265.part_1_432	0
G000017265.part_1_434	0
G000017265.part_1_435	0
G000017265.part_1_436	0
G000017265.part_1_437	0
G000017265.part_1_438	0
G000017265.part_1_439	0
G000017265.part_1_440	0
G000017265.part_1_442	0
G000017265.part_1_443	0
G000017265.part_1_444	0
G000017265.part_1_44	0
G000017265.part_1_45	0
G000017265.part_1_46	0
G000017265.part_1_47	0
G000017265.part_1_48	0
G000017265.part_1_4	0
G000017265.part_1_53	0
G000017265.part_1_54	0
G000017265.part_1_57	0
G000017265.part_1_58	0
G000017265.part_1_59	0
G000017265.part_1_60	0
G000017265.part_1_61	0
G000017265.part_1_62	0
G000017265.part_1_63	0
G000017265.part_1_67	0
G000017265.part_1_69	0
G000017265.part_1_71	0
G000017265.part_1_72	0
G000017265.part_1_73	0
G000017265.part_1_74	0
G000017265.part_1_75	0
G000017265.part_1_76	0
G000017265.part_1_79	0
G000017265.part_1_80	0
G000017265.part_1_81	0
G000017265.part_1_82	0
G000017265.part_1_83	0
G000017265.part_1_84	0
G000017265.part_1_86	0
G000017265.part_1_87	0
G000017265.part_1_89	0
G000017265.part_1_8	0
G000017265.part_1_90	0
G000017265.part_1_92	0
G000017265.part_1_94	0
G000017265.part_1_95	0
G000017265.part_1_97	0
G000017265.part_1_99	0
G000017265.part_1_9	0
G000017265.part_2_11	0
G000017265.part_2_12	0
G000017265.part_2_13	0
G000017265.part_2_14	0
G000017265.part_2_15	0
G000017265.part_2_16	0
G000017265.part_2_18	0
G000017265.part_2_19	0
G000017265.part_2_21	0
G000017265.part_2_22	0
G000017265.part_2_23	0
G000017265.part_2_25	0
G000017265.part_2_27	0
G000017265.part_2_29	0
G000017265.part_2_32	0
G000017265.part_2_33	0
G000017265.part_2_35	0
G000017265.part_2_36	0
G000017265.part_2_37	0
G000017265.part_2_38	0
G000017265.part_2_3	0
G000017265.part_2_40	0
G000017265.part_2_41	0
G000017265.part_2_42	0
G000017265.part_2_43	0
G000017265.part_2_44	0
G000017265.part_2_45	0
G000017265.part_2_4	0
G000017265.part_2_5	0
G000017265.part_2_6	0
G000017265.part_2_7	0
G000017265.part_2_9	0
G000018945.part_1_100	0
G000018945.part_1_105	0
G000018945.part_1_106	0
G000018945.part_1_107	0
G000018945.part_1_108	0
G000018945.part_1_109	0
G000018945.part_1_10	0
G000018945.part_1_113	0
G000018945.part_1_116	0
G000018945.part_1_117	0
G000018945.part_1_11	0
G000018945.part_1_121	0
G000018945.part_1_122	0
G000018945.part_1_124	0
G000018945.part_1_125	0
G000018945.part_1_126	0
G000018945.part_1_127	0
G000018945.part_1_128	0
G000018945.part_1_129	0
G000018945.part_1_12	0
G000018945.part_1_131	0
G000018945.part_1_132	0
G000018945.part_1_133	0
G000018945.part_1_135	0
G000018945.part_1_136	0
G000018945.part_1_139	0
G000018945.part_1_140	0
G000018945.part_1_141	0
G000018945.part_1_142	0
G000018945.part_1_144	0
G000018945.part_1_146	0
G000018945.part_1_147	0
G000018945.part_1_148	0
G000018945.part_1_149	0
G000018945.part_1_150	0
G000018945.part_1_151	0
G000018945.part_1_153	0
G000018945.part_1_154	0
G000018945.part_1_155	0
G000018945.part_1_157	0
G000018945.part_1_158	0
G000018945.part_1_159	0
G000018945.part_1_15	0
G000018945.part_1_160	0
G000018945.part_1_161	0
G000018945.part_1_163	0
G000018945.part_1_164	0
G000018945.part_1_165	0
G000018945.part_1_167	0
G000018945.part_1_169	0
G000018945.part_1_16	0
G000018945.part_1_171	0
G000018945.part_1_173	0
G000018945.part_1_174	0
G000018945.part_1_176	0
G000018945.part_1_177	0
G000018945.part_1_178	0
G000018945.part_1_17	0
G000018945.part_1_180	0
G000018945.part_1_181	0
G000018945.part_1_182	0
G000018945.part_1_183	0
G000018945.part_1_184	0
G000018945.part_1_185	0
G000018945.part_1_188	0
G000018945.part_1_189	0
G000018945.part_1_18	0
G000018945.part_1_190	0
G000018945.part_1_191	0
G000018945.part_1_192	0
G000018945.part_1_193	0
G000018945.part_1_194	0
G000018945.part_1_196	0
G000018945.part_1_197	0
G000018945.part_1_199	0
G000018945.part_1_19	0
G000018945.part_1_1	0
G000018945.part_1_200	0
G000018945.part_1_202	0
G000018945.part_1_204	0
G000018945.part_1_205	0
G000018945.part_1_206	0
G000018945.part_1_207	0
G000018945.part_1_208	0
G000018945.part_1_209	0
G000018945.part_1_20	0
G000018945.part_1_212	0
G000018945.part_1_22	0
G000018945.part_1_23	0
G000018945.part_1_25	0
G000018945.part_1_26	0
G000018945.part_1_28	0
G000018945.part_1_29	0
G000018945.part_1_2	0
G000018945.part_1_30	0
G000018945.part_1_32	0
G000018945.part_1_33	0
G000018945.part_1_34	0
G000018945.part_1_35	0
G000018945.part_1_36	0
G000018945.part_1_38	0
G000018945.part_1_39	0
G000018945.part_1_3	0
G000018945.part_1_40	0
G000018945.part_1_41	0
G000018945.part_1_44	0
G000018945.part_1_45	0
G000018945.part_1_46	0
G000018945.part_1_47	0
G000018945.part_1_48	0
G000018945.part_1_4	0
G000018945.part_1_53	0
G000018945.part_1_54	0
G000018945.part_1_57	0
G000018945.part_1_58	0
G000018945.part_1_59	0
G000018945.part_1_60	0
G000018945.part_1_61	0
G000018945.part_1_62	0
G000018945.part_1_63	0
G000018945.part_1_67	0
G000018945.part_1_69	0
G000018945.part_1_71	0
G000018945.part_1_72	0
G000018945.part_1_73	0
G000018945.part_1_74	0
G000018945.part_1_75	0
G000018945.part_1_76	0
G000018945.part_1_79	0
G000018945.part_1_80	0
G000018945.part_1_81	0
G000018945.part_1_82	0
G000018945.part_1_83	0
G000018945.part_1_84	0
G000018945.part_1_86	0
G000018945.part_1_87	0
G000018945.part_1_89	0
G000018945.part_1_8	0
G000018945.part_1_90	0
G000018945.part_1_92	0
G000018945.part_1_94	0
G000018945.part_1_95	0
G000018945.part_1_97	0
G000018945.part_1_99	0
G000018945.part_1_9	0
G000153405.part_1_100	0
G000153405.part_1_105	0
G000153405.part_1_106	0
G000153405.part_1_107	0
G000153405.part_1_108	0
G000153405.part_1_109	0
G000153405.part_1_10	0
G000153405.part_1_113	0
G000153405.part_1_116	0
G000153405.part_1_117	0
G000153405.part_1_11	0
G000153405.part_1_121	0
G000153405.part_1_122	0
G000153405.part_1_124	0
G000153405.part_1_125	0
G000153405.part_1_126	0
G000153405.part_1_127	0
G000153405.part_1_128	0
G000153405.part_1_129	0
G000153405.part_1_12	0
G000153405.part_1_131	0
G000153405.part_1_132	0
G000153405.part_1_133	0
G000153405.part_1_135	0
G000153405.part_1_136	0
G000153405.part_1_139	0
G000153405.part_1_140	0
G000153405.part_1_141	0
G000153405.part_1_142	0
G000153405.part_1_144	0
G000153405.part_1_146	0
G000153405.part_1_147	0
G000153405.part_1_148	0
G000153405.part_1_149	0
G000153405.part_1_150	0
G000153405.part_1_151	0
G000153405.part_1_153	0
G000153405.part_1_154	0
G000153405.part_1_155	0
G000153405.part_1_157	0
G000153405.part_1_158	0
G000153405.part_1_159	0
G000153405.part_1_15	0
G000153405.part_1_160	0
G000153405.part_1_161	0
G000153405.part_1_163	0
G000153405.part_1_164	0
G000153405.part_1_165	0
G000153405.part_1_167	0
G000153405.part_1_169	0
G000153405.part_1_16	0
G000153405.part_1_171	0
G000153405.part_1_173	0
G000153405.part_1_174	0
G000153405.part_1_176	0
G000153405.part_1_177	0
G000153405.part_1_178	0
G000153405.part_1_17	0
G000153405.part_1_180	0
G000153405.part_1_181	0
G000153405.part_1_182	0
G000153405.part_1_183	0
G000153405.part_1_184	0
G000153405.part_1_185	0
G000153405.part_1_188	0
G000153405.part_1_189	0
G000153405.part_1_18	0
G000153405.part_1_190	0
G000153405.part_1_191	0
G000153405.part_1_192	0
G000153405.part_1_193	0
G000153405.part_1_194	0
G000153405.part_1_196	0
G000153405.part_1_197	0
G000153405.part_1_199	0
G000153405.part_1_19	0
G000153405.part_1_1	0
G000153405.part_1_200	0
G000153405.part_1_202	0
G000153405.part_1_204	0
G000153405.part_1_205	0
G000153405.part_1_206	0
G000153405.part_1_207	0
G000153405.part_1_208	0
G000153405.part_1_209	0
G000153405.part_1_20	0
G000153405.part_1_212	0
G000153405.part_1_213	0
G000153405.part_1_214	0
G000153405.part_1_215	0
G000153405.part_1_220	0
G000153405.part_1_221	0
G000153405.part_1_222	0
G000153405.part_1_223	0
G000153405.part_1_224	0
G000153405.part_1_225	0
G000153405.part_1_226	0
G000153405.part_1_22	0
G000153405.part_1_233	0
G000153405.part_1_234	0
G000153405.part_1_237	0
G000153405.part_1_238	0
G000153405.part_1_239	0
G000153405.part_1_23	0
G000153405.part_1_242	0
G000153405.part_1_245	0
G000153405.part_1_247	0
G000153405.part_1_249	0
G000153405.part_1_251	0
G000153405.part_1_252	0
G000153405.part_1_254	0
G000153405.part_1_255	0
G000153405.part_1_256	0
G000153405.part_1_257	0
G000153405.part_1_258	0
G000153405.part_1_259	0
G000153405.part_1_25	0
G000153405.part_1_261	0
G000153405.part_1_262	0
G000153405.part_1_263	0
G000153405.part_1_264	0
G000153405.part_1_265	0
G000153405.part_1_267	0
G000153405.part_1_268	0
G000153405.part_1_269	0
G000153405.part_1_26	0
G000153405.part_1_270	0
G000153405.part_1_273	0
G000153405.part_1_276	0
G000153405.part_1_277	0
G000153405.part_1_278	0
G000153405.part_1_280	0
G000153405.part_1_283	0
G000153405.part_1_285	0
G000153405.part_1_286	0
G000153405.part_1_288	0
G000153405.part_1_289	0
G000153405.part_1_28	0
G000153405.part_1_291	0
G000153405.part_1_292	0
G000153405.part_1_293	0
G000153405.part_1_295	0
G000153405.part_1_296	0
G000153405.part_1_297	0
G000153405.part_1_298	0
G000153405.part_1_299	0
G000153405.part_1_29	0
G000153405.part_1_2	0
G000153405.part_1_300	0
G000153405.part_1_301	0
G000153405.part_1_303	0
G000153405.part_1_304	0
G000153405.part_1_306	0
G000153405.part_1_307	0
G000153405.part_1_308	0
G000153405.part_1_309	0
G000153405.part_1_30	0
G000153405.part_1_310	0
G000153405.part_1_312	0
G000153405.part_1_313	0
G000153405.part_1_316	0
G000153405.part_1_320	0
G000153405.part_1_321	0
G000153405.part_1_322	0
G000153405.part_1_323	0
G000153405.part_1_324	0
G000153405.part_1_326	0
G000153405.part_1_328	0
G000153405.part_1_329	0
G000153405.part_1_32	0
G000153405.part_1_330	0
G000153405.part_1_331	0
G000153405.part_1_333	0
G000153405.part_1_336	0
G000153405.part_1_337	0
G000153405.part_1_338	0
G000153405.part_1_33	0
G000153405.part_1_341	0
G000153405.part_1_342	0
G000153405.part_1_343	0
G000153405.part_1_344	0
G000153405.part_1_34	0
G000153405.part_1_35	0
G000153405.part_1_36	0
G000153405.part_1_38	0
G000153405.part_1_39	0
G000153405.part_1_3	0
G000153405.part_1_40	0
G000153405.part_1_41	0
G000153405.part_1_44	0
G000153405.part_1_45	0
G000153405.part_1_46	0
G000153405.part_1_47	0
G000153405.part_1_48	0
G000153405.part_1_4	0
G000153405.part_1_53	0
G000153405.part_1_54	0
G000153405.part_1_57	0
G000153405.part_1_58	0
G000153405.part_1_59	0
G000153405.part_1_60	0
G000153405.part_1_61	0
G000153405.part_1_62	0
G000153405.part_1_63	0
G000153405.part_1_67	0
G000153405.part_1_69	0
G000153405.part_1_71	0
G000153405.part_1_72	0
G000153405.part_1_73	0
G000153405.part_1_74	0
G000153405.part_1_75	0
G000153405.part_1_76	0
G000153405.part_1_79	0
G000153405.part_1_80	0
G000153405.part_1_81	0
G000153405.part_1_82	0
G000153405.part_1_83	0
G000153405.part_1_84	0
G000153405.part_1_86	0
G000153405.part_1_87	0
G000153405.part_1_89	0
G000153405.part_1_8	0
G000153405.part_1_90	0
G000153405.part_1_92	0
G000153405.part_1_94	0
G000153405.part_1_95	0
G000153405.part_1_97	0
G000153405.part_1_99	0
G000153405.part_1_9	0
G000237805.part_1_101	0
G000237805.part_1_102	0
G000237805.part_1_103	0
G000237805.part_1_105	0
G000237805.part_1_106	0
G000237805.part_1_108	0
G000237805.part_1_10	0
G000237805.part_1_113	0
G000237805.part_1_114	0
G000237805.part_1_115	0
G000237805.part_1_117	0
G000237805.part_1_119	0
G000237805.part_1_11	0
G000237805.part_1_120	0
G000237805.part_1_121	0
G000237805.part_1_122	0
G000237805.part_1_123	0
G000237805.part_1_124	0
G000237805.part_1_125	0
G000237805.part_1_126	0
G000237805.part_1_12	0
G000237805.part_1_130	0
G000237805.part_1_132	0
G000237805.part_1_135	0
G000237805.part_1_139	0
G000237805.part_1_140	0
G000237805.part_1_141	0
G000237805.part_1_142	0
G000237805.part_1_143	0
G000237805.part_1_144	0
G000237805.part_1_145	0
G000237805.part_1_146	0
G000237805.part_1_147	0
G000237805.part_1_148	0
G000237805.part_1_149	0
G000237805.part_1_151	0
G000237805.part_1_152	0
G000237805.part_1_154	0
G000237805.part_1_156	0
G000237805.part_1_157	0
G000237805.part_1_159	0
G000237805.part_1_15	0
G000237805.part_1_160	0
G000237805.part_1_163	0
G000237805.part_1_164	0
G000237805.part_1_165	0
G000237805.part_1_166	0
G000237805.part_1_167	0
G000237805.part_1_168	0
G000237805.part_1_169	0
G000237805.part_1_16	0
G000237805.part_1_171	0
G000237805.part_1_174	0
G000237805.part_1_177	0
G000237805.part_1_178	0
G000237805.part_1_179	0
G000237805.part_1_17	0
G000237805.part_1_180	0
G000237805.part_1_181	0
G000237805.part_1_182	0
G000237805.part_1_184	0
G000237805.part_1_185	0
G000237805.part_1_18	0
G000237805.part_1_19	0
G000237805.part_1_1	0
G000237805.part_1_20	0
G000237805.part_1_22	0
G000237805.part_1_23	0
G000237805.part_1_25	0
G000237805.part_1_26	0
G000237805.part_1_28	0
G000237805.part_1_29	0
G000237805.part_1_2	0
G000237805.part_1_30	0
G000237805.part_1_32	0
G000237805.part_1_33	0
G000237805.part_1_35	0
G000237805.part_1_39	0
G000237805.part_1_3	0
G000237805.part_1_43	0
G000237805.part_1_44	0
G000237805.part_1_46	0
G000237805.part_1_47	0
G000237805.part_1_4	0
G000237805.part_1_50	0
G000237805.part_1_52	0
G000237805.part_1_53	0
G000237805.part_1_54	0
G000237805.part_1_57	0
G000237805.part_1_58	0
G000237805.part_1_59	0
G000237805.part_1_60	0
G000237805.part_1_63	0
G000237805.part_1_64	0
G000237805.part_1_65	0
G000237805.part_1_66	0
G000237805.part_1_69	0
G000237805.part_1_71	0
G000237805.part_1_72	0
G000237805.part_1_73	0
G000237805.part_1_74	0
G000237805.part_1_75	0
G000237805.part_1_77	0
G000237805.part_1_79	0
G000237805.part_1_81	0
G000237805.part_1_83	0
G000237805.part_1_85	0
G000237805.part_1_86	0
G000237805.part_1_87	0
G000237805.part_1_88	0
G000237805.part_1_89	0
G000237805.part_1_8	0
G000237805.part_1_91	0
G000237805.part_1_94	0
G000237805.part_1_97	0
G000237805.part_1_98	0
G000237805.part_1_99	0
G000237805.part_1_9	0
G000283915.part_1_100	0
G000283915.part_1_105	0
G000283915.part_1_106	0
G000283915.part_1_107	0
G000283915.part_1_108	0
G000283915.part_1_109	0
G000283915.part_1_10	0
G000283915.part_1_113	0
G000283915.part_1_116	0
G000283915.part_1_117	0
G000283915.part_1_11	0
G000283915.part_1_121	0
G000283915.part_1_122	0
G000283915.part_1_124	0
G000283915.part_1_125	0
G000283915.part_1_126	0
G000283915.part_1_127	0
G000283915.part_1_128	0
G000283915.part_1_129	0
G000283915.part_1_12	0
G000283915.part_1_131	0
G000283915.part_1_132	0
G000283915.part_1_133	0
G000283915.part_1_135	0
G000283915.part_1_15	0
G000283915.part_1_16	0
G000283915.part_1_17	0
G000283915.part_1_18	0
G000283915.part_1_19	0
G000283915.part_1_1	0
G000283915.part_1_20	0
G000283915.part_1_22	0
G000283915.part_1_23	0
G000283915.part_1_25	0
G000283915.part_1_26	0
G000283915.part_1_28	0
G000283915.part_1_29	0
G000283915.part_1_2	0
G000283915.part_1_30	0
G000283915.part_1_32	0
G000283915.part_1_33	0
G000283915.part_1_34	0
G000283915.part_1_35	0
G000283915.part_1_36	0
G000283915.part_1_38	0
G000283915.part_1_39	0
G000283915.part_1_3	0
G000283915.part_1_40	0
G000283915.part_1_41	0
G000283915.part_1_44	0
G000283915.part_1_45	0
G000283915.part_1_46	0
G000283915.part_1_47	0
G000283915.part_1_48	0
G000283915.part_1_4	0
G000283915.part_1_53	0
G000283915.part_1_54	0
G000283915.part_1_57	0
G000283915.part_1_58	0
G000283915.part_1_59	0
G000283915.part_1_60	0
G000283915.part_1_61	0
G000283915.part_1_62	0
G000283915.part_1_63	0
G000283915.part_1_67	0
G000283915.part_1_69	0
G000283915.part_1_71	0
G000283915.part_1_72	0
G000283915.part_1_73	0
G000283915.part_1_74	0
G000283915.part_1_75	0
G000283915.part_1_76	0
G000283915.part_1_79	0
G000283915.part_1_80	0
G000283915.part_1_81	0
G000283915.part_1_82	0
G000283915.part_1_83	0
G000283915.part_1_84	0
G000283915.part_1_86	0
G000283915.part_1_87	0
G000283915.part_1_89	0
G000283915.part_1_8	0
G000283915.part_1_90	0
G000283915.part_1_92	0
G000283915.part_1_94	0
G000283915.part_1_95	0
G000283915.part_1_97	0
G000283915.part_1_99	0
G000283915.part_1_9	0
G000298475.part_1_100	0
G000298475.part_1_105	0
G000298475.part_1_106	0
G000298475.part_1_107	0
G000298475.part_1_108	0
