genome	top_class
G000017265.part_1_264	7
G000017265.part_1_265	7
G000017265.part_1_267	7
G000017265.part_1_268	7
G000017265.part_1_269	7
G000017265.part_1_26	7
G000017265.part_1_270	7
G000017265.part_1_273	7
G000017265.part_1_276	7
G000017265.part_1_277	7
G000017265.part_1_278	7
G000017265.part_1_280	7
G000017265.part_1_283	7
G000017265.part_1_285	7
G000017265.part_1_286	7
G000017265.part_1_288	7
G000017265.part_1_289	7
G000017265.part_1_28	7
G000017265.part_1_291	7
G000017265.part_1_292	7
G000017265.part_1_293	7
G000017265.part_1_295	7
G000017265.part_1_296	7
G000017265.part_1_297	7
G000017265.part_1_298	7
G000017265.part_1_299	7
G000017265.part_1_29	7
G000017265.part_1_2	7
G000017265.part_1_300	7
G000017265.part_1_301	7
G000017265.part_1_303	7
G000017265.part_1_304	7
G000017265.part_1_306	7
G000017265.part_1_307	7
G000017265.part_1_308	7
G000017265.part_1_309	7
G000017265.part_1_30	7
G000017265.part_1_310	7
G000017265.part_1_312	7
G000017265.part_1_313	7
G000017265.part_1_316	7
G000017265.part_1_320	7
G000017265.part_1_321	7
G000017265.part_1_322	7
G000017265.part_1_323	7
G000017265.part_1_324	7
G000017265.part_1_326	7
G000017265.part_1_328	7
G000017265.part_1_329	7
G000017265.part_1_32	7
G000017265.part_1_330	7
G000017265.part_1_331	7
G000017265.part_1_333	7
G000017265.part_1_336	7
G000017265.part_1_337	7
G000017265.part_1_338	7
G000017265.part_1_33	7
G000017265.part_1_341	7
G000017265.part_1_342	7
G000017265.part_1_343	7
G000017265.part_1_344	7
G000017265.part_1_346	7
G000017265.part_1_347	7
G000017265.part_1_349	7
G000017265.part_1_34	7
G000017265.part_1_352	7
G000017265.part_1_356	7
G000017265.part_1_358	7
G000017265.part_1_359	7
G000017265.part_1_35	7
G000017265.part_1_362	7
G000017265.part_1_363	7
G000017265.part_1_365	7
G000017265.part_1_366	7
G000017265.part_1_368	7
G000017265.part_1_369	7
G000017265.part_1_36	7
G000017265.part_1_371	7
G000017265.part_1_373	7
G000017265.part_1_375	7
G000017265.part_1_376	7
G000017265.part_1_377	7
G000017265.part_1_378	7
G000017265.part_1_379	7
G000017265.part_1_383	7
G000017265.part_1_385	7
G000017265.part_1_386	7
G000017265.part_1_388	7
G000017265.part_1_389	7
G000017265.part_1_38	7
G000017265.part_1_390	7
G000017265.part_1_391	7
G000017265.part_1_392	7
G000017265.part_1_393	7
G000017265.part_1_396	7
G000017265.part_1_397	7
G000017265.part_1_39	7
G000017265.part_1_3	7
G000017265.part_1_400	7
G000017265.part_1_401	7
G000017265.part_1_402	7
G000017265.part_1_403	7
G000017265.part_1_405	7
G000017265.part_1_406	7
G000017265.part_1_407	7
G000017265.part_1_40	7
G000017265.part_1_410	7
G000017265.part_1_412	7
G000017265.part_1_414	7
G000017265.part_1_415	7
G000017265.part_1_416	7
G000017265.part_1_417	7
G000017265.part_1_41	7
G000017265.part_1_420	7
G000017265.part_1_421	7
G000017265.part_1_422	7
G000017265.part_1_425	7
G000017265.part_1_426	7
G000017265.part_1_427	7
G000017265.part_1_429	7
G000017265.part_1_430	7
G000017265.part_1_431	7
G000017265.part_1_432	7
G000017265.part_1_434	7
G000017265.part_1_435	7
G000017265.part_1_436	7
G000017265.part_1_437	7
G000017265.part_1_438	7
G000017265.part_1_439	7
G000017265.part_1_440	7
G000017265.part_1_442	7
G000017265.part_1_443	7
G000017265.part_1_444	7
G000017265.part_1_44	7
G000017265.part_1_45	7
G000017265.part_1_46	7
G000017265.part_1_47	7
G000017265.part_1_48	7
G000017265.part_1_4	7
G000017265.part_1_53	7
G000017265.part_1_54	7
G000017265.part_1_57	7
G000017265.part_1_58	7
G000017265.part_1_59	7
G000017265.part_1_60	7
G000017265.part_1_61	7
G000017265.part_1_62	7
G000017265.part_1_63	7
G000017265.part_1_67	7
G000017265.part_1_69	7
G000017265.part_1_71	7
G000017265.part_1_72	7
G000017265.part_1_73	7
G000017265.part_1_74	7
G000017265.part_1_75	7
G000017265.part_1_76	7
G000017265.part_1_79	7
G000017265.part_1_80	7
G000017265.part_1_81	7
G000017265.part_1_82	7
G000017265.part_1_83	7
G000017265.part_1_84	7
G000017265.part_1_86	7
G000017265.part_1_87	7
G000017265.part_1_89	7
G000017265.part_1_8	7
G000017265.part_1_90	7
G000017265.part_1_92	7
G000017265.part_1_94	7
G000017265.part_1_95	7
G000017265.part_1_97	7
G000017265.part_1_99	7
G000017265.part_1_9	7
G000017265.part_2_11	7
G000017265.part_2_12	7
G000017265.part_2_13	7
G000017265.part_2_14	7
G000017265.part_2_15	7
G000017265.part_2_16	7
G000017265.part_2_18	7
G000017265.part_2_19	7
G000017265.part_2_21	7
G000017265.part_2_22	7
G000017265.part_2_23	7
G000017265.part_2_25	7
G000017265.part_2_27	7
G000017265.part_2_29	7
G000017265.part_2_32	7
G000017265.part_2_33	7
G000017265.part_2_35	7
G000017265.part_2_36	7
G000017265.part_2_37	7
G000017265.part_2_38	7
G000017265.part_2_3	7
G000017265.part_2_40	7
G000017265.part_2_41	7
G000017265.part_2_42	7
G000017265.part_2_43	7
G000017265.part_2_44	7
G000017265.part_2_45	7
G000017265.part_2_4	7
G000017265.part_2_5	7
G000017265.part_2_6	7
G000017265.part_2_7	7
G000017265.part_2_9	7
G000018945.part_1_100	14
G000018945.part_1_105	14
G000018945.part_1_106	14
G000018945.part_1_107	14
G000018945.part_1_108	14
G000018945.part_1_109	14
G000018945.part_1_10	14
G000018945.part_1_113	14
G000018945.part_1_116	14
G000018945.part_1_117	14
G000018945.part_1_11	14
G000018945.part_1_121	14
G000018945.part_1_122	14
G000018945.part_1_124	14
G000018945.part_1_125	14
G000018945.part_1_126	14
G000018945.part_1_127	14
G000018945.part_1_128	14
G000018945.part_1_129	14
G000018945.part_1_12	14
G000018945.part_1_131	14
G000018945.part_1_132	14
G000018945.part_1_133	14
G000018945.part_1_135	14
G000018945.part_1_136	14
G000018945.part_1_139	14
G000018945.part_1_140	14
G000018945.part_1_141	14
G000018945.part_1_142	14
G000018945.part_1_144	14
G000018945.part_1_146	14
G000018945.part_1_147	14
G000018945.part_1_148	14
G000018945.part_1_149	14
G000018945.part_1_150	14
G000018945.part_1_151	14
G000018945.part_1_153	14
G000018945.part_1_154	14
G000018945.part_1_155	14
G000018945.part_1_157	14
G000018945.part_1_158	14
G000018945.part_1_159	14
G000018945.part_1_15	14
G000018945.part_1_160	14
G000018945.part_1_161	14
G000018945.part_1_163	14
G000018945.part_1_164	14
G000018945.part_1_165	14
G000018945.part_1_167	14
G000018945.part_1_169	14
G000018945.part_1_16	14
G000018945.part_1_171	14
G000018945.part_1_173	14
G000018945.part_1_174	14
G000018945.part_1_176	14
G000018945.part_1_177	14
G000018945.part_1_178	14
G000018945.part_1_17	14
G000018945.part_1_180	14
G000018945.part_1_181	14
G000018945.part_1_182	14
G000018945.part_1_183	14
G000018945.part_1_184	14
G000018945.part_1_185	14
G000018945.part_1_188	14
G000018945.part_1_189	14
G000018945.part_1_18	14
G000018945.part_1_190	14
G000018945.part_1_191	14
G000018945.part_1_192	14
G000018945.part_1_193	14
G000018945.part_1_194	14
G000018945.part_1_196	14
G000018945.part_1_197	14
G000018945.part_1_199	14
G000018945.part_1_19	14
G000018945.part_1_1	14
G000018945.part_1_200	14
G000018945.part_1_202	14
G000018945.part_1_204	14
G000018945.part_1_205	14
G000018945.part_1_206	14
G000018945.part_1_207	14
G000018945.part_1_208	14
G000018945.part_1_209	14
G000018945.part_1_20	14
G000018945.part_1_212	14
G000018945.part_1_22	14
G000018945.part_1_23	14
G000018945.part_1_25	14
G000018945.part_1_26	14
G000018945.part_1_28	14
G000018945.part_1_29	14
G000018945.part_1_2	14
G000018945.part_1_30	14
G000018945.part_1_32	14
G000018945.part_1_33	14
G000018945.part_1_34	14
G000018945.part_1_35	14
G000018945.part_1_36	14
G000018945.part_1_38	14
G000018945.part_1_39	14
G000018945.part_1_3	14
G000018945.part_1_40	14
G000018945.part_1_41	14
G000018945.part_1_44	14
G000018945.part_1_45	14
G000018945.part_1_46	14
G000018945.part_1_47	14
G000018945.part_1_48	14
G000018945.part_1_4	14
G000018945.part_1_53	14
G000018945.part_1_54	14
G000018945.part_1_57	14
G000018945.part_1_58	14
G000018945.part_1_59	14
G000018945.part_1_60	14
G000018945.part_1_61	14
G000018945.part_1_62	14
G000018945.part_1_63	14
G000018945.part_1_67	14
G000018945.part_1_69	14
G000018945.part_1_71	14
G000018945.part_1_72	14
G000018945.part_1_73	14
G000018945.part_1_74	14
G000018945.part_1_75	14
G000018945.part_1_76	14
G000018945.part_1_79	14
G000018945.part_1_80	14
G000018945.part_1_81	14
G000018945.part_1_82	14
G000018945.part_1_83	14
G000018945.part_1_84	14
G000018945.part_1_86	14
G000018945.part_1_87	14
G000018945.part_1_89	14
G000018945.part_1_8	14
G000018945.part_1_90	14
G000018945.part_1_92	14
G000018945.part_1_94	14
G000018945.part_1_95	14
G000018945.part_1_97	14
G000018945.part_1_99	14
G000018945.part_1_9	14
G000153405.part_1_100	8
G000153405.part_1_105	8
G000153405.part_1_106	8
G000153405.part_1_107	8
G000153405.part_1_108	8
G000153405.part_1_109	8
G000153405.part_1_10	8
G000153405.part_1_113	8
G000153405.part_1_116	8
G000153405.part_1_117	8
G000153405.part_1_11	8
G000153405.part_1_121	8
G000153405.part_1_122	8
G000153405.part_1_124	8
G000153405.part_1_125	8
G000153405.part_1_126	8
G000153405.part_1_127	8
G000153405.part_1_128	8
G000153405.part_1_129	8
G000153405.part_1_12	8
G000153405.part_1_131	8
G000153405.part_1_132	8
G000153405.part_1_133	8
G000153405.part_1_135	8
G000153405.part_1_136	8
G000153405.part_1_139	8
G000153405.part_1_140	8
G000153405.part_1_141	8
G000153405.part_1_142	8
G000153405.part_1_144	8
G000153405.part_1_146	8
G000153405.part_1_147	8
G000153405.part_1_148	8
G000153405.part_1_149	8
G000153405.part_1_150	8
G000153405.part_1_151	8
G000153405.part_1_153	8
G000153405.part_1_154	8
G000153405.part_1_155	8
G000153405.part_1_157	8
G000153405.part_1_158	8
G000153405.part_1_159	8
G000153405.part_1_15	8
G000153405.part_1_160	8
G000153405.part_1_161	8
G000153405.part_1_163	8
G000153405.part_1_164	8
G000153405.part_1_165	8
G000153405.part_1_167	8
G000153405.part_1_169	8
G000153405.part_1_16	8
G000153405.part_1_171	8
G000153405.part_1_173	8
G000153405.part_1_174	8
G000153405.part_1_176	8
G000153405.part_1_177	8
G000153405.part_1_178	8
G000153405.part_1_17	8
G000153405.part_1_180	8
G000153405.part_1_181	8
G000153405.part_1_182	8
G000153405.part_1_183	8
G000153405.part_1_184	8
G000153405.part_1_185	8
G000153405.part_1_188	8
G000153405.part_1_189	8
G000153405.part_1_18	8
G000153405.part_1_190	8
G000153405.part_1_191	8
G000153405.part_1_192	8
G000153405.part_1_193	8
G000153405.part_1_194	8
G000153405.part_1_196	8
G000153405.part_1_197	8
G000153405.part_1_199	8
G000153405.part_1_19	8
G000153405.part_1_1	8
G000153405.part_1_200	8
G000153405.part_1_202	8
G000153405.part_1_204	8
G000153405.part_1_205	8
G000153405.part_1_206	8
G000153405.part_1_207	8
G000153405.part_1_208	8
G000153405.part_1_209	8
G000153405.part_1_20	8
G000153405.part_1_212	8
G000153405.part_1_213	8
G000153405.part_1_214	8
G000153405.part_1_215	8
G000153405.part_1_220	8
G000153405.part_1_221	8
G000153405.part_1_222	8
G000153405.part_1_223	8
G000153405.part_1_224	8
G000153405.part_1_225	8
G000153405.part_1_226	8
G000153405.part_1_22	8
G000153405.part_1_233	8
G000153405.part_1_234	8
G000153405.part_1_237	8
G000153405.part_1_238	8
G000153405.part_1_239	8
G000153405.part_1_23	8
G000153405.part_1_242	8
G000153405.part_1_245	8
G000153405.part_1_247	8
G000153405.part_1_249	8
G000153405.part_1_251	8
G000153405.part_1_252	8
G000153405.part_1_254	8
G000153405.part_1_255	8
G000153405.part_1_256	8
G000153405.part_1_257	8
G000153405.part_1_258	8
G000153405.part_1_259	8
G000153405.part_1_25	8
G000153405.part_1_261	8
G000153405.part_1_262	8
G000153405.part_1_263	8
G000153405.part_1_264	8
G000153405.part_1_265	8
G000153405.part_1_267	8
G000153405.part_1_268	8
G000153405.part_1_269	8
G000153405.part_1_26	8
G000153405.part_1_270	8
G000153405.part_1_273	8
G000153405.part_1_276	8
G000153405.part_1_277	8
G000153405.part_1_278	8
G000153405.part_1_280	8
G000153405.part_1_283	8
G000153405.part_1_285	8
G000153405.part_1_286	8
G000153405.part_1_288	8
G000153405.part_1_289	8
G000153405.part_1_28	8
G000153405.part_1_291	8
G000153405.part_1_292	8
G000153405.part_1_293	8
G000153405.part_1_295	8
G000153405.part_1_296	8
G000153405.part_1_297	8
G000153405.part_1_298	8
G000153405.part_1_299	8
G000153405.part_1_29	8
G000153405.part_1_2	8
G000153405.part_1_300	8
G000153405.part_1_301	8
G000153405.part_1_303	8
G000153405.part_1_304	8
G000153405.part_1_306	8
G000153405.part_1_307	8
G000153405.part_1_308	8
G000153405.part_1_309	8
G000153405.part_1_30	8
G000153405.part_1_310	8
G000153405.part_1_312	8
G000153405.part_1_313	8
G000153405.part_1_316	8
G000153405.part_1_320	8
G000153405.part_1_321	8
G000153405.part_1_322	8
G000153405.part_1_323	8
G000153405.part_1_324	8
G000153405.part_1_326	8
G000153405.part_1_328	8
G000153405.part_1_329	8
G000153405.part_1_32	8
G000153405.part_1_330	8
G000153405.part_1_331	8
G000153405.part_1_333	8
G000153405.part_1_336	8
G000153405.part_1_337	8
G000153405.part_1_338	8
G000153405.part_1_33	8
G000153405.part_1_341	8
G000153405.part_1_342	8
G000153405.part_1_343	8
G000153405.part_1_344	8
G000153405.part_1_34	8
G000153405.part_1_35	8
G000153405.part_1_36	8
G000153405.part_1_38	8
G000153405.part_1_39	8
G000153405.part_1_3	8
G000153405.part_1_40	8
G000153405.part_1_41	8
G000153405.part_1_44	8
G000153405.part_1_45	8
G000153405.part_1_46	8
G000153405.part_1_47	8
G000153405.part_1_48	8
G000153405.part_1_4	8
G000153405.part_1_53	8
G000153405.part_1_54	8
G000153405.part_1_57	8
G000153405.part_1_58	8
G000153405.part_1_59	8
G000153405.part_1_60	8
G000153405.part_1_61	8
G000153405.part_1_62	8
G000153405.part_1_63	8
G000153405.part_1_67	8
G000153405.part_1_69	8
G000153405.part_1_71	8
G000153405.part_1_72	8
G000153405.part_1_73	8
G000153405.part_1_74	8
G000153405.part_1_75	8
G000153405.part_1_76	8
G000153405.part_1_79	8
G000153405.part_1_80	8
G000153405.part_1_81	8
G000153405.part_1_82	8
G000153405.part_1_83	8
G000153405.part_1_84	8
G000153405.part_1_86	8
G000153405.part_1_87	8
G000153405.part_1_89	8
G000153405.part_1_8	8
G000153405.part_1_90	8
G000153405.part_1_92	8
G000153405.part_1_94	8
G000153405.part_1_95	8
G000153405.part_1_97	8
G000153405.part_1_99	8
G000153405.part_1_9	8
G000237805.part_1_101	14
G000237805.part_1_102	14
G000237805.part_1_103	14
G000237805.part_1_105	14
G000237805.part_1_106	14
G000237805.part_1_108	14
G000237805.part_1_10	14
G000237805.part_1_113	14
G000237805.part_1_114	14
G000237805.part_1_115	14
G000237805.part_1_117	14
G000237805.part_1_119	14
G000237805.part_1_11	14
G000237805.part_1_120	14
G000237805.part_1_121	14
G000237805.part_1_122	14
G000237805.part_1_123	14
G000237805.part_1_124	14
G000237805.part_1_125	14
G000237805.part_1_126	14
G000237805.part_1_12	14
G000237805.part_1_130	14
G000237805.part_1_132	14
G000237805.part_1_135	14
G000237805.part_1_139	14
G000237805.part_1_140	14
G000237805.part_1_141	14
G000237805.part_1_142	14
G000237805.part_1_143	14
G000237805.part_1_144	14
G000237805.part_1_145	14
G000237805.part_1_146	14
G000237805.part_1_147	14
G000237805.part_1_148	14
G000237805.part_1_149	14
G000237805.part_1_151	14
G000237805.part_1_152	14
G000237805.part_1_154	14
G000237805.part_1_156	14
G000237805.part_1_157	14
G000237805.part_1_159	14
G000237805.part_1_15	14
G000237805.part_1_160	14
G000237805.part_1_163	14
G000237805.part_1_164	14
G000237805.part_1_165	14
G000237805.part_1_166	14
G000237805.part_1_167	14
G000237805.part_1_168	14
G000237805.part_1_169	14
G000237805.part_1_16	14
G000237805.part_1_171	14
G000237805.part_1_174	14
G000237805.part_1_177	14
G000237805.part_1_178	14
G000237805.part_1_179	14
G000237805.part_1_17	14
G000237805.part_1_180	14
G000237805.part_1_181	14
G000237805.part_1_182	14
G000237805.part_1_184	14
G000237805.part_1_185	14
G000237805.part_1_18	14
G000237805.part_1_19	14
G000237805.part_1_1	14
G000237805.part_1_20	14
G000237805.part_1_22	14
G000237805.part_1_23	14
G000237805.part_1_25	14
G000237805.part_1_26	14
G000237805.part_1_28	14
G000237805.part_1_29	14
G000237805.part_1_2	14
G000237805.part_1_30	14
G000237805.part_1_32	14
G000237805.part_1_33	14
G000237805.part_1_35	14
G000237805.part_1_39	14
G000237805.part_1_3	14
G000237805.part_1_43	14
G000237805.part_1_44	14
G000237805.part_1_46	14
G000237805.part_1_47	14
G000237805.part_1_4	14
G000237805.part_1_50	14
G000237805.part_1_52	14
G000237805.part_1_53	14
G000237805.part_1_54	14
G000237805.part_1_57	14
G000237805.part_1_58	14
G000237805.part_1_59	14
G000237805.part_1_60	14
G000237805.part_1_63	14
G000237805.part_1_64	14
G000237805.part_1_65	14
G000237805.part_1_66	14
G000237805.part_1_69	14
G000237805.part_1_71	14
G000237805.part_1_72	14
G000237805.part_1_73	14
G000237805.part_1_74	14
G000237805.part_1_75	14
G000237805.part_1_77	14
G000237805.part_1_79	14
G000237805.part_1_81	14
G000237805.part_1_83	14
G000237805.part_1_85	14
G000237805.part_1_86	14
G000237805.part_1_87	14
G000237805.part_1_88	14
G000237805.part_1_89	14
G000237805.part_1_8	14
G000237805.part_1_91	14
G000237805.part_1_94	14
G000237805.part_1_97	14
G000237805.part_1_98	14
G000237805.part_1_99	14
G000237805.part_1_9	14
G000283915.part_1_100	10
G000283915.part_1_105	10
G000283915.part_1_106	10
G000283915.part_1_107	10
G000283915.part_1_108	10
G000283915.part_1_109	10
G000283915.part_1_10	10
G000283915.part_1_113	10
G000283915.part_1_116	10
G000283915.part_1_117	10
G000283915.part_1_11	10
G000283915.part_1_121	10
G000283915.part_1_122	10
G000283915.part_1_124	10
G000283915.part_1_125	10
G000283915.part_1_126	10
G000283915.part_1_127	10
G000283915.part_1_128	10
G000283915.part_1_129	10
G000283915.part_1_12	10
G000283915.part_1_131	10
G000283915.part_1_132	10
G000283915.part_1_133	10
G000283915.part_1_135	10
G000283915.part_1_15	10
G000283915.part_1_16	10
G000283915.part_1_17	10
G000283915.part_1_18	10
G000283915.part_1_19	10
G000283915.part_1_1	10
G000283915.part_1_20	10
G000283915.part_1_22	10
G000283915.part_1_23	10
G000283915.part_1_25	10
G000283915.part_1_26	10
G000283915.part_1_28	10
G000283915.part_1_29	10
G000283915.part_1_2	10
G000283915.part_1_30	10
G000283915.part_1_32	10
G000283915.part_1_33	10
G000283915.part_1_34	10
G000283915.part_1_35	10
G000283915.part_1_36	10
G000283915.part_1_38	10
G000283915.part_1_39	10
G000283915.part_1_3	10
G000283915.part_1_40	10
G000283915.part_1_41	10
G000283915.part_1_44	10
G000283915.part_1_45	10
G000283915.part_1_46	10
G000283915.part_1_47	10
G000283915.part_1_48	10
G000283915.part_1_4	10
G000283915.part_1_53	10
G000283915.part_1_54	10
G000283915.part_1_57	10
G000283915.part_1_58	10
G000283915.part_1_59	10
G000283915.part_1_60	10
G000283915.part_1_61	10
G000283915.part_1_62	10
G000283915.part_1_63	10
G000283915.part_1_67	10
G000283915.part_1_69	10
G000283915.part_1_71	10
G000283915.part_1_72	10
G000283915.part_1_73	10
G000283915.part_1_74	10
G000283915.part_1_75	10
G000283915.part_1_76	10
G000283915.part_1_79	10
G000283915.part_1_80	10
G000283915.part_1_81	10
G000283915.part_1_82	10
G000283915.part_1_83	10
G000283915.part_1_84	10
G000283915.part_1_86	10
G000283915.part_1_87	10
G000283915.part_1_89	10
G000283915.part_1_8	10
G000283915.part_1_90	10
G000283915.part_1_92	10
G000283915.part_1_94	10
G000283915.part_1_95	10
G000283915.part_1_97	10
G000283915.part_1_99	10
G000283915.part_1_9	10
G000298475.part_1_100	11
G000298475.part_1_105	11
G000298475.part_1_106	11
G000298475.part_1_107	11
G000298475.part_1_108	11
