genome	top_class
G000017265.part_1_125	7
G000017265.part_1_126	7
G000017265.part_1_127	7
G000017265.part_1_128	7
G000017265.part_1_129	7
G000017265.part_1_12	7
G000017265.part_1_130	7
G000017265.part_1_133	7
G000017265.part_1_134	7
G000017265.part_1_135	7
G000017265.part_1_136	7
G000017265.part_1_137	7
G000017265.part_1_13	7
G000017265.part_1_140	7
G000017265.part_1_141	7
G000017265.part_1_142	7
G000017265.part_1_143	7
G000017265.part_1_144	7
G000017265.part_1_146	7
G000017265.part_1_147	7
G000017265.part_1_148	7
G000017265.part_1_149	7
G000017265.part_1_14	7
G000017265.part_1_151	7
G000017265.part_1_154	7
G000017265.part_1_155	7
G000017265.part_1_156	7
G000017265.part_1_158	7
G000017265.part_1_159	7
G000017265.part_1_160	7
G000017265.part_1_163	7
G000017265.part_1_165	7
G000017265.part_1_166	7
G000017265.part_1_167	7
G000017265.part_1_169	7
G000017265.part_1_16	7
G000017265.part_1_170	7
G000017265.part_1_171	7
G000017265.part_1_173	7
G000017265.part_1_174	7
G000017265.part_1_175	7
G000017265.part_1_177	7
G000017265.part_1_178	7
G000017265.part_1_181	7
G000017265.part_1_182	7
G000017265.part_1_183	7
G000017265.part_1_184	7
G000017265.part_1_188	7
G000017265.part_1_18	7
G000017265.part_1_190	7
G000017265.part_1_191	7
G000017265.part_1_192	7
G000017265.part_1_194	7
G000017265.part_1_195	7
G000017265.part_1_197	7
G000017265.part_1_198	7
G000017265.part_1_1	7
G000017265.part_1_202	7
G000017265.part_1_203	7
G000017265.part_1_204	7
G000017265.part_1_206	7
G000017265.part_1_210	7
G000017265.part_1_211	7
G000017265.part_1_212	7
G000017265.part_1_213	7
G000017265.part_1_214	7
G000017265.part_1_215	7
G000017265.part_1_216	7
G000017265.part_1_217	7
G000017265.part_1_218	7
G000017265.part_1_21	7
G000017265.part_1_220	7
G000017265.part_1_221	7
G000017265.part_1_222	7
G000017265.part_1_224	7
G000017265.part_1_225	7
G000017265.part_1_226	7
G000017265.part_1_228	7
G000017265.part_1_229	7
G000017265.part_1_22	7
G000017265.part_1_230	7
G000017265.part_1_231	7
G000017265.part_1_232	7
G000017265.part_1_233	7
G000017265.part_1_234	7
G000017265.part_1_237	7
G000017265.part_1_238	7
G000017265.part_1_23	7
G000017265.part_1_240	7
G000017265.part_1_242	7
G000017265.part_1_244	7
G000017265.part_1_245	7
G000017265.part_1_246	7
G000017265.part_1_247	7
G000017265.part_1_248	7
G000017265.part_1_24	7
G000017265.part_1_250	7
G000017265.part_1_252	7
G000017265.part_1_253	7
G000017265.part_1_254	7
G000017265.part_1_255	7
G000017265.part_1_256	7
G000017265.part_1_257	7
G000017265.part_1_258	7
G000017265.part_1_25	7
G000017265.part_1_261	7
G000017265.part_1_262	7
G000017265.part_1_265	7
G000017265.part_1_266	7
G000017265.part_1_267	7
G000017265.part_1_268	7
G000017265.part_1_26	7
G000017265.part_1_271	7
G000017265.part_1_272	7
G000017265.part_1_273	7
G000017265.part_1_276	7
G000017265.part_1_279	7
G000017265.part_1_282	7
G000017265.part_1_283	7
G000017265.part_1_284	7
G000017265.part_1_285	7
G000017265.part_1_286	7
G000017265.part_1_287	7
G000017265.part_1_288	7
G000017265.part_1_289	7
G000017265.part_1_28	7
G000017265.part_1_290	7
G000017265.part_1_291	7
G000017265.part_1_293	7
G000017265.part_1_294	7
G000017265.part_1_295	7
G000017265.part_1_298	7
G000017265.part_1_29	7
G000017265.part_1_2	7
G000017265.part_1_301	7
G000017265.part_1_302	7
G000017265.part_1_303	7
G000017265.part_1_304	7
G000017265.part_1_306	7
G000017265.part_1_307	7
G000017265.part_1_308	7
G000017265.part_1_310	7
G000017265.part_1_311	7
G000017265.part_1_312	7
G000017265.part_1_314	7
G000017265.part_1_315	7
G000017265.part_1_318	7
G000017265.part_1_31	7
G000017265.part_1_320	7
G000017265.part_1_321	7
G000017265.part_1_322	7
G000017265.part_1_324	7
G000017265.part_1_328	7
G000017265.part_1_329	7
G000017265.part_1_32	7
G000017265.part_1_332	7
G000017265.part_1_333	7
G000017265.part_1_335	7
G000017265.part_1_337	7
G000017265.part_1_338	7
G000017265.part_1_339	7
G000017265.part_1_33	7
G000017265.part_1_340	7
G000017265.part_1_341	7
G000017265.part_1_342	7
G000017265.part_1_343	7
G000017265.part_1_344	7
G000017265.part_1_345	7
G000017265.part_1_346	7
G000017265.part_1_347	7
G000017265.part_1_348	7
G000017265.part_1_34	7
G000017265.part_1_350	7
G000017265.part_1_351	7
G000017265.part_1_352	7
G000017265.part_1_354	7
G000017265.part_1_356	7
G000017265.part_1_357	7
G000017265.part_1_358	7
G000017265.part_1_359	7
G000017265.part_1_35	7
G000017265.part_1_360	7
G000017265.part_1_361	7
G000017265.part_1_363	7
G000017265.part_1_365	7
G000017265.part_1_368	7
G000017265.part_1_372	7
G000017265.part_1_373	7
G000017265.part_1_376	7
G000017265.part_1_378	7
G000017265.part_1_379	7
G000017265.part_1_37	7
G000017265.part_1_380	7
G000017265.part_1_381	7
G000017265.part_1_382	7
G000017265.part_1_384	7
G000017265.part_1_385	7
G000017265.part_1_386	7
G000017265.part_1_388	7
G000017265.part_1_389	7
G000017265.part_1_38	7
G000017265.part_1_390	7
G000017265.part_1_392	7
G000017265.part_1_393	7
G000017265.part_1_394	7
G000017265.part_1_395	7
G000017265.part_1_396	7
G000017265.part_1_397	7
G000017265.part_1_398	7
G000017265.part_1_39	7
G000017265.part_1_3	7
G000017265.part_1_400	7
G000017265.part_1_402	7
G000017265.part_1_404	7
G000017265.part_1_406	7
G000017265.part_1_408	7
G000017265.part_1_409	7
G000017265.part_1_40	7
G000017265.part_1_410	7
G000017265.part_1_411	7
G000017265.part_1_412	7
G000017265.part_1_413	7
G000017265.part_1_414	7
G000017265.part_1_416	7
G000017265.part_1_418	7
G000017265.part_1_419	7
G000017265.part_1_41	7
G000017265.part_1_420	7
G000017265.part_1_421	7
G000017265.part_1_424	7
G000017265.part_1_425	7
G000017265.part_1_426	7
G000017265.part_1_427	7
G000017265.part_1_42	7
G000017265.part_1_48	7
G000017265.part_1_49	7
G000017265.part_1_50	7
G000017265.part_1_52	7
G000017265.part_1_53	7
G000017265.part_1_54	7
G000017265.part_1_55	7
G000017265.part_1_57	7
G000017265.part_1_59	7
G000017265.part_1_5	7
G000017265.part_1_61	7
G000017265.part_1_63	7
G000017265.part_1_66	7
G000017265.part_1_67	7
G000017265.part_1_68	7
G000017265.part_1_69	7
G000017265.part_1_6	7
G000017265.part_1_70	7
G000017265.part_1_71	7
G000017265.part_1_72	7
G000017265.part_1_73	7
G000017265.part_1_74	7
G000017265.part_1_75	7
G000017265.part_1_76	7
G000017265.part_1_78	7
G000017265.part_1_7	7
G000017265.part_1_81	7
G000017265.part_1_83	7
G000017265.part_1_84	7
G000017265.part_1_86	7
G000017265.part_1_87	7
G000017265.part_1_89	7
G000017265.part_1_8	7
G000017265.part_1_90	7
G000017265.part_1_91	7
G000017265.part_1_92	7
G000017265.part_1_93	7
G000017265.part_1_94	7
G000017265.part_1_95	7
G000017265.part_1_97	7
G000017265.part_2_13	7
G000017265.part_2_14	7
G000017265.part_2_15	7
G000017265.part_2_16	7
G000017265.part_2_17	7
G000017265.part_2_20	7
G000017265.part_2_22	7
G000017265.part_2_23	7
G000017265.part_2_24	7
G000017265.part_2_25	7
G000017265.part_2_26	7
G000017265.part_2_27	7
G000017265.part_2_28	7
G000017265.part_2_29	7
G000017265.part_2_2	7
G000017265.part_2_30	7
G000017265.part_2_31	7
G000017265.part_2_33	7
G000017265.part_2_36	7
G000017265.part_2_37	7
G000017265.part_2_38	7
G000017265.part_2_3	7
G000017265.part_2_42	7
G000017265.part_2_45	7
G000017265.part_2_46	7
G000017265.part_2_4	7
G000017265.part_2_5	7
G000017265.part_2_6	7
G000017265.part_2_7	7
G000018945.part_1_100	14
G000018945.part_1_102	14
G000018945.part_1_103	14
G000018945.part_1_104	14
G000018945.part_1_106	14
G000018945.part_1_107	14
G000018945.part_1_10	14
G000018945.part_1_111	14
G000018945.part_1_112	14
G000018945.part_1_113	14
G000018945.part_1_115	14
G000018945.part_1_116	14
G000018945.part_1_117	14
G000018945.part_1_118	14
G000018945.part_1_120	14
G000018945.part_1_123	14
G000018945.part_1_124	14
G000018945.part_1_125	14
G000018945.part_1_126	14
G000018945.part_1_127	14
G000018945.part_1_128	14
G000018945.part_1_129	14
G000018945.part_1_12	14
G000018945.part_1_130	14
G000018945.part_1_133	14
G000018945.part_1_134	14
G000018945.part_1_135	14
G000018945.part_1_136	14
G000018945.part_1_137	14
G000018945.part_1_13	14
G000018945.part_1_140	14
G000018945.part_1_141	14
G000018945.part_1_142	14
G000018945.part_1_143	14
G000018945.part_1_144	14
G000018945.part_1_146	14
G000018945.part_1_147	14
G000018945.part_1_148	14
G000018945.part_1_149	14
G000018945.part_1_14	14
G000018945.part_1_151	14
G000018945.part_1_154	14
G000018945.part_1_155	14
G000018945.part_1_156	14
G000018945.part_1_158	14
G000018945.part_1_159	14
G000018945.part_1_160	14
G000018945.part_1_163	14
G000018945.part_1_165	14
G000018945.part_1_166	14
G000018945.part_1_167	14
G000018945.part_1_169	14
G000018945.part_1_16	14
G000018945.part_1_170	14
G000018945.part_1_171	14
G000018945.part_1_173	14
G000018945.part_1_174	14
G000018945.part_1_175	14
G000018945.part_1_177	14
G000018945.part_1_178	14
G000018945.part_1_181	14
G000018945.part_1_182	14
G000018945.part_1_183	14
G000018945.part_1_184	14
G000018945.part_1_188	14
G000018945.part_1_18	14
G000018945.part_1_190	14
G000018945.part_1_191	14
G000018945.part_1_192	14
G000018945.part_1_194	14
G000018945.part_1_195	14
G000018945.part_1_197	14
G000018945.part_1_198	14
G000018945.part_1_1	14
G000018945.part_1_21	14
G000018945.part_1_22	14
G000018945.part_1_23	14
G000018945.part_1_24	14
G000018945.part_1_25	14
G000018945.part_1_26	14
G000018945.part_1_28	14
G000018945.part_1_29	14
G000018945.part_1_2	14
G000018945.part_1_31	14
G000018945.part_1_32	14
G000018945.part_1_33	14
G000018945.part_1_34	14
G000018945.part_1_35	14
G000018945.part_1_37	14
G000018945.part_1_38	14
G000018945.part_1_39	14
G000018945.part_1_3	14
G000018945.part_1_40	14
G000018945.part_1_41	14
G000018945.part_1_42	14
G000018945.part_1_48	14
G000018945.part_1_49	14
G000018945.part_1_50	14
G000018945.part_1_52	14
G000018945.part_1_53	14
G000018945.part_1_54	14
G000018945.part_1_55	14
G000018945.part_1_57	14
G000018945.part_1_59	14
G000018945.part_1_5	14
G000018945.part_1_61	14
G000018945.part_1_63	14
G000018945.part_1_66	14
G000018945.part_1_67	14
G000018945.part_1_68	14
G000018945.part_1_69	14
G000018945.part_1_6	14
G000018945.part_1_70	14
G000018945.part_1_71	14
G000018945.part_1_72	14
G000018945.part_1_73	14
G000018945.part_1_74	14
G000018945.part_1_75	14
G000018945.part_1_76	14
G000018945.part_1_78	14
G000018945.part_1_7	14
G000018945.part_1_81	14
G000018945.part_1_83	14
G000018945.part_1_84	14
G000018945.part_1_86	14
G000018945.part_1_87	14
G000018945.part_1_89	14
G000018945.part_1_8	14
G000018945.part_1_90	14
G000018945.part_1_91	14
G000018945.part_1_92	14
G000018945.part_1_93	14
G000018945.part_1_94	14
G000018945.part_1_95	14
G000018945.part_1_97	14
G000153405.part_1_100	8
G000153405.part_1_102	8
G000153405.part_1_103	8
G000153405.part_1_104	8
G000153405.part_1_106	8
G000153405.part_1_107	8
G000153405.part_1_10	8
G000153405.part_1_111	8
G000153405.part_1_112	8
G000153405.part_1_113	8
G000153405.part_1_115	8
G000153405.part_1_116	8
G000153405.part_1_117	8
G000153405.part_1_118	8
G000153405.part_1_120	8
G000153405.part_1_123	8
G000153405.part_1_124	8
G000153405.part_1_125	8
G000153405.part_1_126	8
G000153405.part_1_127	8
G000153405.part_1_128	8
G000153405.part_1_129	8
G000153405.part_1_12	8
G000153405.part_1_130	8
G000153405.part_1_133	8
G000153405.part_1_134	8
G000153405.part_1_135	8
G000153405.part_1_136	8
G000153405.part_1_137	8
G000153405.part_1_13	8
G000153405.part_1_140	8
G000153405.part_1_141	8
G000153405.part_1_142	8
G000153405.part_1_143	8
G000153405.part_1_144	8
G000153405.part_1_146	8
G000153405.part_1_147	8
G000153405.part_1_148	8
G000153405.part_1_149	8
G000153405.part_1_14	8
G000153405.part_1_151	8
G000153405.part_1_154	8
G000153405.part_1_155	8
G000153405.part_1_156	8
G000153405.part_1_158	8
G000153405.part_1_159	8
G000153405.part_1_160	8
G000153405.part_1_163	8
G000153405.part_1_165	8
G000153405.part_1_166	8
G000153405.part_1_167	8
G000153405.part_1_169	8
G000153405.part_1_16	8
G000153405.part_1_170	8
G000153405.part_1_171	8
G000153405.part_1_173	8
G000153405.part_1_174	8
G000153405.part_1_175	8
G000153405.part_1_177	8
G000153405.part_1_178	8
G000153405.part_1_181	8
G000153405.part_1_182	8
G000153405.part_1_183	8
G000153405.part_1_184	8
G000153405.part_1_188	8
G000153405.part_1_18	8
G000153405.part_1_190	8
G000153405.part_1_191	8
G000153405.part_1_192	8
G000153405.part_1_194	8
G000153405.part_1_195	8
G000153405.part_1_197	8
G000153405.part_1_198	8
G000153405.part_1_1	8
G000153405.part_1_202	8
G000153405.part_1_203	8
G000153405.part_1_204	8
G000153405.part_1_206	8
G000153405.part_1_210	8
G000153405.part_1_211	8
G000153405.part_1_212	8
G000153405.part_1_213	8
G000153405.part_1_214	8
G000153405.part_1_215	8
G000153405.part_1_216	8
G000153405.part_1_217	8
G000153405.part_1_218	8
G000153405.part_1_21	8
G000153405.part_1_220	8
G000153405.part_1_221	8
G000153405.part_1_222	8
G000153405.part_1_224	8
G000153405.part_1_225	8
G000153405.part_1_226	8
G000153405.part_1_228	8
G000153405.part_1_229	8
G000153405.part_1_22	8
G000153405.part_1_230	8
G000153405.part_1_231	8
G000153405.part_1_232	8
G000153405.part_1_233	8
G000153405.part_1_234	8
G000153405.part_1_237	8
G000153405.part_1_238	8
G000153405.part_1_23	8
G000153405.part_1_240	8
G000153405.part_1_242	8
G000153405.part_1_244	8
G000153405.part_1_245	8
G000153405.part_1_246	8
G000153405.part_1_247	8
G000153405.part_1_248	8
G000153405.part_1_24	8
G000153405.part_1_250	8
G000153405.part_1_252	8
G000153405.part_1_253	8
G000153405.part_1_254	8
G000153405.part_1_255	8
G000153405.part_1_256	8
G000153405.part_1_257	8
G000153405.part_1_258	8
G000153405.part_1_25	8
G000153405.part_1_261	8
G000153405.part_1_262	8
G000153405.part_1_265	8
G000153405.part_1_266	8
G000153405.part_1_267	8
G000153405.part_1_268	8
G000153405.part_1_26	8
G000153405.part_1_271	8
G000153405.part_1_272	8
G000153405.part_1_273	8
G000153405.part_1_276	8
G000153405.part_1_279	8
G000153405.part_1_282	8
G000153405.part_1_283	8
G000153405.part_1_284	8
G000153405.part_1_285	8
G000153405.part_1_286	8
G000153405.part_1_287	8
G000153405.part_1_288	8
G000153405.part_1_289	8
G000153405.part_1_28	8
G000153405.part_1_290	8
G000153405.part_1_291	8
G000153405.part_1_293	8
G000153405.part_1_294	8
G000153405.part_1_295	8
G000153405.part_1_298	8
G000153405.part_1_29	8
G000153405.part_1_2	8
G000153405.part_1_301	8
G000153405.part_1_302	8
G000153405.part_1_303	8
G000153405.part_1_304	8
G000153405.part_1_306	8
G000153405.part_1_307	8
G000153405.part_1_308	8
G000153405.part_1_310	8
G000153405.part_1_311	8
G000153405.part_1_312	8
G000153405.part_1_314	8
G000153405.part_1_315	8
G000153405.part_1_318	8
G000153405.part_1_31	8
G000153405.part_1_320	8
G000153405.part_1_321	8
G000153405.part_1_322	8
G000153405.part_1_324	8
G000153405.part_1_328	8
G000153405.part_1_329	8
G000153405.part_1_32	8
G000153405.part_1_33	8
G000153405.part_1_34	8
G000153405.part_1_35	8
G000153405.part_1_37	8
G000153405.part_1_38	8
G000153405.part_1_39	8
G000153405.part_1_3	8
G000153405.part_1_40	8
G000153405.part_1_41	8
G000153405.part_1_42	8
G000153405.part_1_48	8
G000153405.part_1_49	8
G000153405.part_1_50	8
G000153405.part_1_52	8
G000153405.part_1_53	8
G000153405.part_1_54	8
G000153405.part_1_55	8
G000153405.part_1_57	8
G000153405.part_1_59	8
G000153405.part_1_5	8
G000153405.part_1_61	8
G000153405.part_1_63	8
G000153405.part_1_66	8
G000153405.part_1_67	8
G000153405.part_1_68	8
G000153405.part_1_69	8
G000153405.part_1_6	8
G000153405.part_1_70	8
G000153405.part_1_71	8
G000153405.part_1_72	8
G000153405.part_1_73	8
G000153405.part_1_74	8
G000153405.part_1_75	8
G000153405.part_1_76	8
G000153405.part_1_78	8
G000153405.part_1_7	8
G000153405.part_1_81	8
G000153405.part_1_83	8
G000153405.part_1_84	8
G000153405.part_1_86	8
G000153405.part_1_87	8
G000153405.part_1_89	8
G000153405.part_1_8	8
G000153405.part_1_90	8
G000153405.part_1_91	8
G000153405.part_1_92	8
G000153405.part_1_93	8
G000153405.part_1_94	8
G000153405.part_1_95	8
G000153405.part_1_97	8
G000237805.part_1_101	14
G000237805.part_1_104	14
G000237805.part_1_105	14
G000237805.part_1_106	14
G000237805.part_1_107	14
G000237805.part_1_108	14
G000237805.part_1_110	14
G000237805.part_1_111	14
G000237805.part_1_113	14
G000237805.part_1_114	14
G000237805.part_1_115	14
G000237805.part_1_116	14
G000237805.part_1_117	14
G000237805.part_1_118	14
G000237805.part_1_120	14
G000237805.part_1_123	14
G000237805.part_1_124	14
G000237805.part_1_126	14
G000237805.part_1_127	14
G000237805.part_1_129	14
G000237805.part_1_12	14
G000237805.part_1_131	14
G000237805.part_1_132	14
G000237805.part_1_133	14
G000237805.part_1_134	14
G000237805.part_1_138	14
G000237805.part_1_13	14
G000237805.part_1_140	14
G000237805.part_1_141	14
G000237805.part_1_142	14
G000237805.part_1_143	14
G000237805.part_1_145	14
G000237805.part_1_147	14
G000237805.part_1_149	14
G000237805.part_1_150	14
G000237805.part_1_151	14
G000237805.part_1_153	14
G000237805.part_1_155	14
G000237805.part_1_157	14
G000237805.part_1_158	14
G000237805.part_1_161	14
G000237805.part_1_162	14
G000237805.part_1_163	14
G000237805.part_1_166	14
G000237805.part_1_167	14
G000237805.part_1_168	14
G000237805.part_1_169	14
G000237805.part_1_170	14
G000237805.part_1_172	14
G000237805.part_1_174	14
G000237805.part_1_175	14
G000237805.part_1_176	14
G000237805.part_1_177	14
G000237805.part_1_178	14
G000237805.part_1_183	14
G000237805.part_1_184	14
G000237805.part_1_188	14
G000237805.part_1_189	14
G000237805.part_1_18	14
G000237805.part_1_191	14
G000237805.part_1_192	14
G000237805.part_1_193	14
G000237805.part_1_1	14
G000237805.part_1_20	14
G000237805.part_1_21	14
G000237805.part_1_22	14
G000237805.part_1_23	14
G000237805.part_1_25	14
G000237805.part_1_26	14
G000237805.part_1_29	14
G000237805.part_1_2	14
G000237805.part_1_31	14
G000237805.part_1_34	14
G000237805.part_1_35	14
G000237805.part_1_36	14
G000237805.part_1_37	14
G000237805.part_1_38	14
G000237805.part_1_3	14
G000237805.part_1_41	14
G000237805.part_1_42	14
G000237805.part_1_43	14
G000237805.part_1_44	14
G000237805.part_1_46	14
G000237805.part_1_48	14
G000237805.part_1_49	14
G000237805.part_1_50	14
G000237805.part_1_51	14
G000237805.part_1_52	14
G000237805.part_1_53	14
G000237805.part_1_55	14
G000237805.part_1_56	14
G000237805.part_1_57	14
G000237805.part_1_58	14
G000237805.part_1_59	14
G000237805.part_1_5	14
G000237805.part_1_60	14
G000237805.part_1_61	14
G000237805.part_1_62	14
G000237805.part_1_63	14
G000237805.part_1_64	14
G000237805.part_1_65	14
G000237805.part_1_66	14
G000237805.part_1_69	14
G000237805.part_1_6	14
G000237805.part_1_72	14
G000237805.part_1_74	14
G000237805.part_1_76	14
G000237805.part_1_77	14
G000237805.part_1_78	14
G000237805.part_1_7	14
G000237805.part_1_80	14
G000237805.part_1_81	14
G000237805.part_1_82	14
G000237805.part_1_83	14
G000237805.part_1_84	14
G000237805.part_1_86	14
G000237805.part_1_89	14
G000237805.part_1_8	14
G000237805.part_1_90	14
G000237805.part_1_91	14
G000237805.part_1_92	14
G000237805.part_1_93	14
G000237805.part_1_94	14
G000237805.part_1_96	14
G000237805.part_1_99	14
G000237805.part_1_9	14
G000283915.part_1_100	10
G000283915.part_1_102	10
G000283915.part_1_103	10
G000283915.part_1_104	10
G000283915.part_1_106	10
G000283915.part_1_107	10
G000283915.part_1_10	10
G000283915.part_1_111	10
G000283915.part_1_112	10
G000283915.part_1_12	10
G000283915.part_1_13	10
G000283915.part_1_14	10
G000283915.part_1_16	10
G000283915.part_1_18	10
G000283915.part_1_1	10
G000283915.part_1_21	10
G000283915.part_1_22	10
G000283915.part_1_23	10
G000283915.part_1_24	10
G000283915.part_1_25	10
G000283915.part_1_26	10
G000283915.part_1_28	10
G000283915.part_1_29	10
G000283915.part_1_2	10
G000283915.part_1_31	10
G000283915.part_1_32	10
G000283915.part_1_33	10
G000283915.part_1_34	10
G000283915.part_1_35	10
G000283915.part_1_37	10
G000283915.part_1_38	10
G000283915.part_1_39	10
G000283915.part_1_3	10
G000283915.part_1_40	10
G000283915.part_1_41	10
G000283915.part_1_42	10
G000283915.part_1_48	10
G000283915.part_1_49	10
G000283915.part_1_50	10
G000283915.part_1_52	10
G000283915.part_1_53	10
G000283915.part_1_54	10
G000283915.part_1_55	10
G000283915.part_1_57	10
G000283915.part_1_59	10
G000283915.part_1_5	10
G000283915.part_1_61	10
G000283915.part_1_63	10
G000283915.part_1_66	10
G000283915.part_1_67	10
G000283915.part_1_68	10
G000283915.part_1_69	10
G000283915.part_1_6	10
G000283915.part_1_70	10
G000283915.part_1_71	10
G000283915.part_1_72	10
G000283915.part_1_73	10
G000283915.part_1_74	10
G000283915.part_1_75	10
G000283915.part_1_76	10
G000283915.part_1_78	10
G000283915.part_1_7	10
G000283915.part_1_81	10
G000283915.part_1_83	10
G000283915.part_1_84	10
G000283915.part_1_86	10
G000283915.part_1_87	10
G000283915.part_1_89	10
G000283915.part_1_8	10
G000283915.part_1_90	10
G000283915.part_1_91	10
G000283915.part_1_92	10
G000283915.part_1_93	10
G000283915.part_1_94	10
G000283915.part_1_95	10
G000283915.part_1_97	10
G000298475.part_1_100	11
G000298475.part_1_102	11
G000298475.part_1_103	11
G000298475.part_1_104	11
G000298475.part_1_106	11
G000298475.part_1_107	11
G000298475.part_1_10	11
G000298475.part_1_111	11
G000298475.part_1_12	11
G000298475.part_1_13	11
G000298475.part_1_14	11
G000298475.part_1_16	11
G000298475.part_1_18	11
G000298475.part_1_1	11
G000298475.part_1_21	11
G000298475.part_1_22	11
G000298475.part_1_23	11
G000298475.part_1_24	11
G000298475.part_1_25	11
G000298475.part_1_26	11
G000298475.part_1_28	11
G000298475.part_1_29	11
G000298475.part_1_2	11
G000298475.part_1_31	11
G000298475.part_1_32	11
G000298475.part_1_33	11
G000298475.part_1_34	11
G000298475.part_1_35	11
G000298475.part_1_37	11
G000298475.part_1_38	11
G000298475.part_1_39	11
G000298475.part_1_3	11
G000298475.part_1_40	11
G000298475.part_1_41	11
G000298475.part_1_42	11
G000298475.part_1_48	11
G000298475.part_1_49	11
G000298475.part_1_50	11
G000298475.part_1_52	11
G000298475.part_1_53	11
G000298475.part_1_54	11
